resultId,raceId,driverId,constructorId,grid,circuitId,turns,lap_length,race_laps,race_distance,max_speed,drs_zone,full_throttle_percentage,longest_flatout_section,downforce_level,gear_changes_per_lap,label
22609,929,828,15,13,3,15,5.412,57,308.238,329.6,2,0.72,1205,3,56,0
22610,929,813,208,16,3,15,5.412,57,308.238,329.6,2,0.72,1205,3,56,0
22613,929,830,5,15,3,15,5.412,57,308.238,329.6,2,0.72,1205,3,56,0
22615,929,18,1,20,3,15,5.412,57,308.238,329.6,2,0.72,1205,3,56,0
22616,930,3,131,1,4,16,4.655,66,307.104,332,2,0.72,1310,5,45,1
22617,930,1,131,2,4,16,4.655,66,307.104,332,2,0.72,1310,5,45,1
22618,930,20,6,3,4,16,4.655,66,307.104,332,2,0.72,1310,5,45,1
22619,930,822,3,4,4,16,4.655,66,307.104,332,2,0.72,1310,5,45,1
22620,930,8,6,7,4,16,4.655,66,307.104,332,2,0.72,1310,5,45,1
22621,930,13,3,9,4,16,4.655,66,307.104,332,2,0.72,1310,5,45,1
22622,930,817,9,10,4,16,4.655,66,307.104,332,2,0.72,1310,5,45,1
22623,930,154,208,11,4,16,4.655,66,307.104,332,2,0.72,1310,5,45,1
22625,930,826,9,8,4,16,4.655,66,307.104,332,2,0.72,1310,5,45,1
22626,930,830,5,6,4,16,4.655,66,307.104,332,2,0.72,1310,5,45,0
22628,930,815,10,18,4,16,4.655,66,307.104,332,2,0.72,1310,5,45,0
22629,930,828,15,16,4,16,4.655,66,307.104,332,2,0.72,1310,5,45,0
22631,930,18,1,14,4,16,4.655,66,307.104,332,2,0.72,1310,5,45,0
22634,930,813,208,12,4,16,4.655,66,307.104,332,2,0.72,1310,5,45,0
22635,930,4,1,13,4,16,4.655,66,307.104,332,2,0.72,1310,5,45,0
22636,931,3,131,2,6,19,3.337,78,260.286,290,1,0.34,669,5,47,1
22637,931,20,6,3,6,19,3.337,78,260.286,290,1,0.34,669,5,47,1
22638,931,1,131,1,6,19,3.337,78,260.286,290,1,0.34,669,5,47,1
22639,931,826,9,5,6,19,3.337,78,260.286,290,1,0.34,669,5,47,1
22640,931,817,9,4,6,19,3.337,78,260.286,290,1,0.34,669,5,47,1
22641,931,8,6,6,6,19,3.337,78,260.286,290,1,0.34,669,5,47,1
22642,931,815,10,7,6,19,3.337,78,260.286,290,1,0.34,669,5,47,1
22643,931,18,1,10,6,19,3.337,78,260.286,290,1,0.34,669,5,47,1
22647,931,154,208,15,6,19,3.337,78,260.286,290,1,0.34,669,5,47,0
22648,931,828,15,17,6,19,3.337,78,260.286,290,1,0.34,669,5,47,0
22649,931,822,3,16,6,19,3.337,78,260.286,290,1,0.34,669,5,47,0
22650,931,13,3,12,6,19,3.337,78,260.286,290,1,0.34,669,5,47,0
22653,931,830,5,9,6,19,3.337,78,260.286,290,1,0.34,669,5,47,0
22654,931,4,1,13,6,19,3.337,78,260.286,290,1,0.34,669,5,47,0
22655,931,813,208,8,6,19,3.337,78,260.286,290,1,0.34,669,5,47,0
22656,932,1,131,1,7,14,4.361,70,305.27,315.5,2,0.76,1190,3,52,1
22657,932,3,131,2,7,14,4.361,70,305.27,315.5,2,0.76,1190,3,52,1
22658,932,822,3,4,7,14,4.361,70,305.27,315.5,2,0.76,1190,3,52,1
22659,932,8,6,3,7,14,4.361,70,305.27,315.5,2,0.76,1190,3,52,1
22660,932,20,6,18,7,14,4.361,70,305.27,315.5,2,0.76,1190,3,52,1
22661,932,13,3,15,7,14,4.361,70,305.27,315.5,2,0.76,1190,3,52,1
22662,932,813,208,6,7,14,4.361,70,305.27,315.5,2,0.76,1190,3,52,1
22664,932,826,9,8,7,14,4.361,70,305.27,315.5,2,0.76,1190,3,52,1
22665,932,154,208,5,7,14,4.361,70,305.27,315.5,2,0.76,1190,3,52,1
22666,932,815,10,10,7,14,4.361,70,305.27,315.5,2,0.76,1190,3,52,0
22668,932,817,9,9,7,14,4.361,70,305.27,315.5,2,0.76,1190,3,52,0
22669,932,828,15,12,7,14,4.361,70,305.27,315.5,2,0.76,1190,3,52,0
22670,932,830,5,19,7,14,4.361,70,305.27,315.5,2,0.76,1190,3,52,0
22674,932,18,1,20,7,14,4.361,70,305.27,315.5,2,0.76,1190,3,52,0
22675,932,4,1,13,7,14,4.361,70,305.27,315.5,2,0.76,1190,3,52,0
22676,933,3,131,2,70,10,4.326,71,307.02,327.4,2,0.79,868,2,32,1
22677,933,1,131,1,70,10,4.326,71,307.02,327.4,2,0.79,868,2,32,1
22678,933,13,3,4,70,10,4.326,71,307.02,327.4,2,0.79,868,2,32,1
22679,933,20,6,3,70,10,4.326,71,307.02,327.4,2,0.79,868,2,32,1
22680,933,822,3,6,70,10,4.326,71,307.02,327.4,2,0.79,868,2,32,1
22682,933,813,208,10,70,10,4.326,71,307.02,327.4,2,0.79,868,2,32,1
22683,933,830,5,7,70,10,4.326,71,307.02,327.4,2,0.79,868,2,32,1
22684,933,815,10,13,70,10,4.326,71,307.02,327.4,2,0.79,868,2,32,1
22685,933,817,9,18,70,10,4.326,71,307.02,327.4,2,0.79,868,2,32,1
22687,933,826,9,15,70,10,4.326,71,307.02,327.4,2,0.79,868,2,32,0
22688,933,828,15,11,70,10,4.326,71,307.02,327.4,2,0.79,868,2,32,0
22690,933,154,208,9,70,10,4.326,71,307.02,327.4,2,0.79,868,2,32,0
22692,933,18,1,20,70,10,4.326,71,307.02,327.4,2,0.79,868,2,32,0
22694,933,8,6,14,70,10,4.326,71,307.02,327.4,2,0.79,868,2,32,0
22695,933,4,1,19,70,10,4.326,71,307.02,327.4,2,0.79,868,2,32,0
22696,934,1,131,1,9,18,5.891,52,306.332,329.5,2,0.7,1034,5,40,1
22697,934,3,131,2,9,18,5.891,52,306.332,329.5,2,0.7,1034,5,40,1
22698,934,20,6,6,9,18,5.891,52,306.332,329.5,2,0.7,1034,5,40,1
22699,934,13,3,3,9,18,5.891,52,306.332,329.5,2,0.7,1034,5,40,1
22700,934,822,3,4,9,18,5.891,52,306.332,329.5,2,0.7,1034,5,40,1
22701,934,826,9,7,9,18,5.891,52,306.332,329.5,2,0.7,1034,5,40,1
22703,934,8,6,5,9,18,5.891,52,306.332,329.5,2,0.7,1034,5,40,1
22704,934,815,10,11,9,18,5.891,52,306.332,329.5,2,0.7,1034,5,40,1
22705,934,4,1,17,9,18,5.891,52,306.332,329.5,2,0.7,1034,5,40,1
22706,934,828,15,15,9,18,5.891,52,306.332,329.5,2,0.7,1034,5,40,0
22710,934,817,9,10,9,18,5.891,52,306.332,329.5,2,0.7,1034,5,40,0
22711,934,830,5,13,9,18,5.891,52,306.332,329.5,2,0.7,1034,5,40,0
22712,934,813,208,14,9,18,5.891,52,306.332,329.5,2,0.7,1034,5,40,0
22713,934,18,1,18,9,18,5.891,52,306.332,329.5,2,0.7,1034,5,40,0
22714,934,154,208,12,9,18,5.891,52,306.332,329.5,2,0.7,1034,5,40,0
22716,936,20,6,3,11,14,4.381,70,306.67,315,2,0.5,908,5,28,1
22717,936,826,9,7,11,14,4.381,70,306.67,315,2,0.5,908,5,28,1
22718,936,817,9,4,11,14,4.381,70,306.67,315,2,0.5,908,5,28,1
22719,936,830,5,9,11,14,4.381,70,306.67,315,2,0.5,908,5,28,1
22720,936,4,1,15,11,14,4.381,70,306.67,315,2,0.5,908,5,28,1
22721,936,1,131,1,11,14,4.381,70,306.67,315,2,0.5,908,5,28,1
22722,936,154,208,10,11,14,4.381,70,306.67,315,2,0.5,908,5,28,1
22723,936,3,131,2,11,14,4.381,70,306.67,315,2,0.5,908,5,28,1
22724,936,18,1,16,11,14,4.381,70,306.67,315,2,0.5,908,5,28,1
22725,936,828,15,17,11,14,4.381,70,306.67,315,2,0.5,908,5,28,1
22727,936,13,3,8,11,14,4.381,70,306.67,315,2,0.5,908,5,28,0
22728,936,822,3,6,11,14,4.381,70,306.67,315,2,0.5,908,5,28,0
22729,936,813,208,14,11,14,4.381,70,306.67,315,2,0.5,908,5,28,0
22733,936,8,6,5,11,14,4.381,70,306.67,315,2,0.5,908,5,28,0
22734,936,815,10,13,11,14,4.381,70,306.67,315,2,0.5,908,5,28,0
22736,937,1,131,1,13,19,7.004,44,308.052,319.6,2,0.7,2015,3,42,1
22737,937,3,131,2,13,19,7.004,44,308.052,319.6,2,0.7,2015,3,42,1
22738,937,154,208,9,13,19,7.004,44,308.052,319.6,2,0.7,2015,3,42,1
22739,937,826,9,12,13,19,7.004,44,308.052,319.6,2,0.7,2015,3,42,1
22740,937,815,10,4,13,19,7.004,44,308.052,319.6,2,0.7,2015,3,42,1
22741,937,13,3,6,13,19,7.004,44,308.052,319.6,2,0.7,2015,3,42,1
22742,937,8,6,16,13,19,7.004,44,308.052,319.6,2,0.7,2015,3,42,1
22743,937,830,5,18,13,19,7.004,44,308.052,319.6,2,0.7,2015,3,42,1
22744,937,822,3,3,13,19,7.004,44,308.052,319.6,2,0.7,2015,3,42,1
22745,937,828,15,13,13,19,7.004,44,308.052,319.6,2,0.7,2015,3,42,1
22747,937,20,6,8,13,19,7.004,44,308.052,319.6,2,0.7,2015,3,42,0
22748,937,4,1,20,13,19,7.004,44,308.052,319.6,2,0.7,2015,3,42,0
22749,937,18,1,19,13,19,7.004,44,308.052,319.6,2,0.7,2015,3,42,0
22753,937,817,9,5,13,19,7.004,44,308.052,319.6,2,0.7,2015,3,42,0
22754,937,813,208,7,13,19,7.004,44,308.052,319.6,2,0.7,2015,3,42,0
22756,938,1,131,1,14,11,5.793,53,306.72,350,2,0.84,1520,1,36,1
22757,938,20,6,3,14,11,5.793,53,306.72,350,2,0.84,1520,1,36,1
22758,938,13,3,5,14,11,5.793,53,306.72,350,2,0.84,1520,1,36,1
22759,938,822,3,6,14,11,5.793,53,306.72,350,2,0.84,1520,1,36,1
22760,938,8,6,2,14,11,5.793,53,306.72,350,2,0.84,1520,1,36,1
22761,938,815,10,7,14,11,5.793,53,306.72,350,2,0.84,1520,1,36,1
22763,938,817,9,19,14,11,5.793,53,306.72,350,2,0.84,1520,1,36,1
22764,938,828,15,12,14,11,5.793,53,306.72,350,2,0.84,1520,1,36,1
22765,938,826,9,18,14,11,5.793,53,306.72,350,2,0.84,1520,1,36,1
22767,938,830,5,20,14,11,5.793,53,306.72,350,2,0.84,1520,1,36,0
22769,938,18,1,15,14,11,5.793,53,306.72,350,2,0.84,1520,1,36,0
22772,938,3,131,4,14,11,5.793,53,306.72,350,2,0.84,1520,1,36,0
22773,938,4,1,16,14,11,5.793,53,306.72,350,2,0.84,1520,1,36,0
22774,938,154,208,8,14,11,5.793,53,306.72,350,2,0.84,1520,1,36,0
22775,938,813,208,10,14,11,5.793,53,306.72,350,2,0.84,1520,1,36,0
22776,939,20,6,1,15,23,5.065,61,308.965,323,3,0.49,832,,70,1
22777,939,817,9,2,15,23,5.065,61,308.965,323,3,0.49,832,,70,1
22778,939,8,6,3,15,23,5.065,61,308.965,323,3,0.49,832,,70,1
22779,939,3,131,6,15,23,5.065,61,308.965,323,3,0.49,832,,70,1
22780,939,822,3,7,15,23,5.065,61,308.965,323,3,0.49,832,,70,1
22781,939,826,9,4,15,23,5.065,61,308.965,323,3,0.49,832,,70,1
22782,939,815,10,13,15,23,5.065,61,308.965,323,3,0.49,832,,70,1
22783,939,830,5,8,15,23,5.065,61,308.965,323,3,0.49,832,,70,1
22786,939,828,15,17,15,23,5.065,61,308.965,323,3,0.49,832,,70,0
22787,939,813,208,18,15,23,5.065,61,308.965,323,3,0.49,832,,70,0
22788,939,154,208,10,15,23,5.065,61,308.965,323,3,0.49,832,,70,0
22791,939,18,1,15,15,23,5.065,61,308.965,323,3,0.49,832,,70,0
22792,939,4,1,12,15,23,5.065,61,308.965,323,3,0.49,832,,70,0
22793,939,1,131,5,15,23,5.065,61,308.965,323,3,0.49,832,,70,0
22794,939,13,3,9,15,23,5.065,61,308.965,323,3,0.49,832,,70,0
22796,940,1,131,2,22,18,5.807,53,307.471,328,1,0.66,994,5,48,1
22797,940,3,131,1,22,18,5.807,53,307.471,328,1,0.66,994,5,48,1
22798,940,20,6,4,22,18,5.807,53,307.471,328,1,0.66,994,5,48,1
22799,940,8,6,6,22,18,5.807,53,307.471,328,1,0.66,994,5,48,1
22800,940,822,3,3,22,18,5.807,53,307.471,328,1,0.66,994,5,48,1
22802,940,154,208,8,22,18,5.807,53,307.471,328,1,0.66,994,5,48,1
22803,940,813,208,11,22,18,5.807,53,307.471,328,1,0.66,994,5,48,1
22804,940,830,5,17,22,18,5.807,53,307.471,328,1,0.66,994,5,48,1
22806,940,4,1,12,22,18,5.807,53,307.471,328,1,0.66,994,5,48,0
22807,940,815,10,9,22,18,5.807,53,307.471,328,1,0.66,994,5,48,0
22808,940,826,9,20,22,18,5.807,53,307.471,328,1,0.66,994,5,48,0
22809,940,828,15,15,22,18,5.807,53,307.471,328,1,0.66,994,5,48,0
22810,940,817,9,7,22,18,5.807,53,307.471,328,1,0.66,994,5,48,0
22811,940,18,1,14,22,18,5.807,53,307.471,328,1,0.66,994,5,48,0
22812,940,13,3,5,22,18,5.807,53,307.471,328,1,0.66,994,5,48,0
22816,941,1,131,2,71,18,5.848,53,309.745,326,2,0.75,1073,3,54,1
22817,941,20,6,4,71,18,5.848,53,309.745,326,2,0.75,1073,3,54,1
22818,941,815,10,7,71,18,5.848,53,309.745,326,2,0.75,1073,3,54,1
22819,941,13,3,15,71,18,5.848,53,309.745,326,2,0.75,1073,3,54,1
22820,941,8,6,5,71,18,5.848,53,309.745,326,2,0.75,1073,3,54,1
22822,941,813,208,14,71,18,5.848,53,309.745,326,2,0.75,1073,3,54,1
22824,941,18,1,13,71,18,5.848,53,309.745,326,2,0.75,1073,3,54,1
22825,941,830,5,9,71,18,5.848,53,309.745,326,2,0.75,1073,3,54,1
22826,941,4,1,19,71,18,5.848,53,309.745,326,2,0.75,1073,3,54,0
22827,941,822,3,3,71,18,5.848,53,309.745,326,2,0.75,1073,3,54,0
22830,941,817,9,10,71,18,5.848,53,309.745,326,2,0.75,1073,3,54,0
22832,941,154,208,8,71,18,5.848,53,309.745,326,2,0.75,1073,3,54,0
22833,941,3,131,1,71,18,5.848,53,309.745,326,2,0.75,1073,3,54,0
22835,941,828,15,17,71,18,5.848,53,309.745,326,2,0.75,1073,3,54,0
22836,941,826,9,11,71,18,5.848,53,309.745,326,2,0.75,1073,3,54,1
22837,942,1,131,2,69,20,5.513,56,308.728,325.3,2,0.59,1090,3,66,1
22838,942,3,131,1,69,20,5.513,56,308.728,325.3,2,0.59,1090,3,66,1
22839,942,20,6,13,69,20,5.513,56,308.728,325.3,2,0.59,1090,3,66,1
22840,942,830,5,8,69,20,5.513,56,308.728,325.3,2,0.59,1090,3,66,1
22841,942,815,10,5,69,20,5.513,56,308.728,325.3,2,0.59,1090,3,66,1
22842,942,18,1,11,69,20,5.513,56,308.728,325.3,2,0.59,1090,3,66,1
22844,942,813,208,12,69,20,5.513,56,308.728,325.3,2,0.59,1090,3,66,1
22846,942,817,9,3,69,20,5.513,56,308.728,325.3,2,0.59,1090,3,66,1
22847,942,4,1,9,69,20,5.513,56,308.728,325.3,2,0.59,1090,3,66,0
22849,942,826,9,4,69,20,5.513,56,308.728,325.3,2,0.59,1090,3,66,0
22851,942,828,15,14,69,20,5.513,56,308.728,325.3,2,0.59,1090,3,66,0
22852,942,8,6,18,69,20,5.513,56,308.728,325.3,2,0.59,1090,3,66,0
22853,942,13,3,7,69,20,5.513,56,308.728,325.3,2,0.59,1090,3,66,0
22854,942,154,208,10,69,20,5.513,56,308.728,325.3,2,0.59,1090,3,66,0
22855,942,822,3,16,69,20,5.513,56,308.728,325.3,2,0.59,1090,3,66,0
22857,943,3,131,1,32,17,4.304,71,305.354,349,2,0.45,1200,5,52,1
22858,943,1,131,2,32,17,4.304,71,305.354,349,2,0.45,1200,5,52,1
22859,943,822,3,6,32,17,4.304,71,305.354,349,2,0.45,1200,5,52,1
22860,943,826,9,4,32,17,4.304,71,305.354,349,2,0.45,1200,5,52,1
22861,943,817,9,5,32,17,4.304,71,305.354,349,2,0.45,1200,5,52,1
22862,943,13,3,7,32,17,4.304,71,305.354,349,2,0.45,1200,5,52,1
22864,943,815,10,9,32,17,4.304,71,305.354,349,2,0.45,1200,5,52,1
22865,943,830,5,8,32,17,4.304,71,305.354,349,2,0.45,1200,5,52,1
22866,943,154,208,12,32,17,4.304,71,305.354,349,2,0.45,1200,5,52,1
22867,943,813,208,13,32,17,4.304,71,305.354,349,2,0.45,1200,5,52,0
22868,943,828,15,14,32,17,4.304,71,305.354,349,2,0.45,1200,5,52,0
22870,943,18,1,20,32,17,4.304,71,305.354,349,2,0.45,1200,5,52,0
22874,943,20,6,3,32,17,4.304,71,305.354,349,2,0.45,1200,5,52,0
22875,943,8,6,19,32,17,4.304,71,305.354,349,2,0.45,1200,5,52,0
22876,943,4,1,18,32,17,4.304,71,305.354,349,2,0.45,1200,5,52,0
22877,944,3,131,1,18,15,4.309,71,305.909,310,2,0.5,1394,5,42,1
22878,944,1,131,2,18,15,4.309,71,305.909,310,2,0.5,1394,5,42,1
22879,944,20,6,3,18,15,4.309,71,305.909,310,2,0.5,1394,5,42,1
22880,944,8,6,4,18,15,4.309,71,305.909,310,2,0.5,1394,5,42,1
22881,944,822,3,7,18,15,4.309,71,305.909,310,2,0.5,1394,5,42,1
22883,944,826,9,6,18,15,4.309,71,305.909,310,2,0.5,1394,5,42,1
22884,944,154,208,14,18,15,4.309,71,305.909,310,2,0.5,1394,5,42,1
22885,944,830,5,9,18,15,4.309,71,305.909,310,2,0.5,1394,5,42,1
22886,944,813,208,15,18,15,4.309,71,305.909,310,2,0.5,1394,5,42,1
22887,944,817,9,19,18,15,4.309,71,305.909,310,2,0.5,1394,5,42,0
22888,944,815,10,11,18,15,4.309,71,305.909,310,2,0.5,1394,5,42,0
22890,944,18,1,16,18,15,4.309,71,305.909,310,2,0.5,1394,5,42,0
22891,944,4,1,20,18,15,4.309,71,305.909,310,2,0.5,1394,5,42,0
22892,944,828,15,12,18,15,4.309,71,305.909,310,2,0.5,1394,5,42,0
22897,945,3,131,1,24,21,5.554,55,305.355,339,2,0.59,1233,5,56,1
22898,945,1,131,2,24,21,5.554,55,305.355,339,2,0.59,1233,5,56,1
22899,945,8,6,3,24,21,5.554,55,305.355,339,2,0.59,1233,5,56,1
22900,945,20,6,15,24,21,5.554,55,305.355,339,2,0.59,1233,5,56,1
22901,945,815,10,4,24,21,5.554,55,305.355,339,2,0.59,1233,5,56,1
22902,945,817,9,5,24,21,5.554,55,305.355,339,2,0.59,1233,5,56,1
22904,945,13,3,8,24,21,5.554,55,305.355,339,2,0.59,1233,5,56,1
22905,945,154,208,18,24,21,5.554,55,305.355,339,2,0.59,1233,5,56,1
22906,945,826,9,9,24,21,5.554,55,305.355,339,2,0.59,1233,5,56,1
22908,945,18,1,12,24,21,5.554,55,305.355,339,2,0.59,1233,5,56,0
22909,945,822,3,6,24,21,5.554,55,305.355,339,2,0.59,1233,5,56,0
22910,945,828,15,17,24,21,5.554,55,305.355,339,2,0.59,1233,5,56,0
22912,945,830,5,11,24,21,5.554,55,305.355,339,2,0.59,1233,5,56,0
22913,945,4,1,16,24,21,5.554,55,305.355,339,2,0.59,1233,5,56,0
22916,945,813,208,13,24,21,5.554,55,305.355,339,2,0.59,1233,5,56,0
22917,948,3,131,2,1,16,5.303,58,307.574,321.1,2,0.77,843,5,46,1
22918,948,1,131,1,1,16,5.303,58,307.574,321.1,2,0.77,843,5,46,1
22919,948,20,6,3,1,16,5.303,58,307.574,321.1,2,0.77,843,5,46,1
22920,948,817,9,8,1,16,5.303,58,307.574,321.1,2,0.77,843,5,46,1
22921,948,13,3,6,1,16,5.303,58,307.574,321.1,2,0.77,843,5,46,1
22922,948,154,210,19,1,16,5.303,58,307.574,321.1,2,0.77,843,5,46,1
22924,948,822,3,16,1,16,5.303,58,307.574,321.1,2,0.77,843,5,46,1
22926,948,830,5,5,1,16,5.303,58,307.574,321.1,2,0.77,843,5,46,1
22928,948,825,4,14,1,16,5.303,58,307.574,321.1,2,0.77,843,5,46,0
22929,948,815,10,9,1,16,5.303,58,307.574,321.1,2,0.77,843,5,46,0
22930,948,18,1,12,1,16,5.303,58,307.574,321.1,2,0.77,843,5,46,0
22932,948,836,209,21,1,16,5.303,58,307.574,321.1,2,0.77,843,5,46,0
22933,948,828,15,15,1,16,5.303,58,307.574,321.1,2,0.77,843,5,46,0
22934,948,8,6,4,1,16,5.303,58,307.574,321.1,2,0.77,843,5,46,0
22935,948,837,209,22,1,16,5.303,58,307.574,321.1,2,0.77,843,5,46,0
22937,948,4,1,11,1,16,5.303,58,307.574,321.1,2,0.77,843,5,46,0
22938,948,826,9,18,1,16,5.303,58,307.574,321.1,2,0.77,843,5,46,0
22939,949,3,131,2,3,15,5.412,57,308.238,329.6,2,0.72,1205,3,56,1
22940,949,8,6,4,3,15,5.412,57,308.238,329.6,2,0.72,1205,3,56,1
22941,949,1,131,1,3,15,5.412,57,308.238,329.6,2,0.72,1205,3,56,1
22942,949,817,9,5,3,15,5.412,57,308.238,329.6,2,0.72,1205,3,56,1
22943,949,154,210,9,3,15,5.412,57,308.238,329.6,2,0.72,1205,3,56,1
22944,949,830,5,10,3,15,5.412,57,308.238,329.6,2,0.72,1205,3,56,1
22945,949,826,9,15,3,15,5.412,57,308.238,329.6,2,0.72,1205,3,56,1
22946,949,13,3,7,3,15,5.412,57,308.238,329.6,2,0.72,1205,3,56,1
22947,949,822,3,6,3,15,5.412,57,308.238,329.6,2,0.72,1205,3,56,1
22949,949,825,4,22,3,15,5.412,57,308.238,329.6,2,0.72,1205,3,56,0
22950,949,828,15,17,3,15,5.412,57,308.238,329.6,2,0.72,1205,3,56,0
22951,949,836,209,16,3,15,5.412,57,308.238,329.6,2,0.72,1205,3,56,0
22954,949,815,10,18,3,15,5.412,57,308.238,329.6,2,0.72,1205,3,56,0
22955,949,837,209,20,3,15,5.412,57,308.238,329.6,2,0.72,1205,3,56,0
22958,949,18,1,14,3,15,5.412,57,308.238,329.6,2,0.72,1205,3,56,0
22959,949,20,6,3,3,15,5.412,57,308.238,329.6,2,0.72,1205,3,56,0
22961,950,3,131,1,17,16,5.451,56,305.066,348,2,0.54,1397,5,51,1
22962,950,20,6,4,17,16,5.451,56,305.066,348,2,0.54,1397,5,51,1
22963,950,826,9,6,17,16,5.451,56,305.066,348,2,0.54,1397,5,51,1
22964,950,817,9,2,17,16,5.451,56,305.066,348,2,0.54,1397,5,51,1
22965,950,8,6,3,17,16,5.451,56,305.066,348,2,0.54,1397,5,51,1
22966,950,13,3,10,17,16,5.451,56,305.066,348,2,0.54,1397,5,51,1
22967,950,1,131,22,17,16,5.451,56,305.066,348,2,0.54,1397,5,51,1
22968,950,830,5,9,17,16,5.451,56,305.066,348,2,0.54,1397,5,51,1
22970,950,822,3,5,17,16,5.451,56,305.066,348,2,0.54,1397,5,51,1
22971,950,815,10,7,17,16,5.451,56,305.066,348,2,0.54,1397,5,51,0
22972,950,4,1,11,17,16,5.451,56,305.066,348,2,0.54,1397,5,51,0
22973,950,18,1,12,17,16,5.451,56,305.066,348,2,0.54,1397,5,51,0
22976,950,828,15,15,17,16,5.451,56,305.066,348,2,0.54,1397,5,51,0
22977,950,825,4,17,17,16,5.451,56,305.066,348,2,0.54,1397,5,51,0
22978,950,836,209,21,17,16,5.451,56,305.066,348,2,0.54,1397,5,51,0
22979,950,154,210,14,17,16,5.451,56,305.066,348,2,0.54,1397,5,51,0
22981,950,837,209,20,17,16,5.451,56,305.066,348,2,0.54,1397,5,51,0
22983,951,3,131,1,71,18,5.848,53,309.745,326,2,0.75,1073,3,54,1
22984,951,1,131,10,71,18,5.848,53,309.745,326,2,0.75,1073,3,54,1
22985,951,8,6,3,71,18,5.848,53,309.745,326,2,0.75,1073,3,54,1
22986,951,822,3,2,71,18,5.848,53,309.745,326,2,0.75,1073,3,54,1
22987,951,13,3,4,71,18,5.848,53,309.745,326,2,0.75,1073,3,54,1
22988,951,4,1,14,71,18,5.848,53,309.745,326,2,0.75,1073,3,54,1
22989,951,825,4,17,71,18,5.848,53,309.745,326,2,0.75,1073,3,54,1
22990,951,154,210,15,71,18,5.848,53,309.745,326,2,0.75,1073,3,54,1
22991,951,815,10,6,71,18,5.848,53,309.745,326,2,0.75,1073,3,54,1
22992,951,18,1,12,71,18,5.848,53,309.745,326,2,0.75,1073,3,54,1
22993,951,817,9,5,71,18,5.848,53,309.745,326,2,0.75,1073,3,54,0
22996,951,828,15,22,71,18,5.848,53,309.745,326,2,0.75,1073,3,54,0
22997,951,826,9,8,71,18,5.848,53,309.745,326,2,0.75,1073,3,54,0
23000,951,836,209,20,71,18,5.848,53,309.745,326,2,0.75,1073,3,54,0
23001,951,830,5,9,71,18,5.848,53,309.745,326,2,0.75,1073,3,54,0
23002,951,20,6,7,71,18,5.848,53,309.745,326,2,0.75,1073,3,54,0
23004,951,837,209,21,71,18,5.848,53,309.745,326,2,0.75,1073,3,54,0
23005,952,830,9,4,4,16,4.655,66,307.104,332,2,0.72,1310,5,45,1
23006,952,8,6,5,4,16,4.655,66,307.104,332,2,0.72,1310,5,45,1
23007,952,20,6,6,4,16,4.655,66,307.104,332,2,0.72,1310,5,45,1
23008,952,817,9,3,4,16,4.655,66,307.104,332,2,0.72,1310,5,45,1
23009,952,822,3,7,4,16,4.655,66,307.104,332,2,0.72,1310,5,45,1
23011,952,815,10,9,4,16,4.655,66,307.104,332,2,0.72,1310,5,45,1
23012,952,13,3,18,4,16,4.655,66,307.104,332,2,0.72,1310,5,45,1
23013,952,18,1,12,4,16,4.655,66,307.104,332,2,0.72,1310,5,45,1
23014,952,826,5,13,4,16,4.655,66,307.104,332,2,0.72,1310,5,45,1
23016,952,828,15,19,4,16,4.655,66,307.104,332,2,0.72,1310,5,45,0
23018,952,825,4,15,4,16,4.655,66,307.104,332,2,0.72,1310,5,45,0
23020,952,836,209,21,4,16,4.655,66,307.104,332,2,0.72,1310,5,45,0
23021,952,837,209,22,4,16,4.655,66,307.104,332,2,0.72,1310,5,45,0
23022,952,154,210,14,4,16,4.655,66,307.104,332,2,0.72,1310,5,45,0
23023,952,4,1,10,4,16,4.655,66,307.104,332,2,0.72,1310,5,45,0
23025,952,1,131,1,4,16,4.655,66,307.104,332,2,0.72,1310,5,45,0
23026,952,3,131,2,4,16,4.655,66,307.104,332,2,0.72,1310,5,45,0
23027,953,1,131,3,6,19,3.337,78,260.286,290,1,0.34,669,5,47,1
23028,953,817,9,1,6,19,3.337,78,260.286,290,1,0.34,669,5,47,1
23029,953,815,10,7,6,19,3.337,78,260.286,290,1,0.34,669,5,47,1
23030,953,20,6,4,6,19,3.337,78,260.286,290,1,0.34,669,5,47,1
23031,953,4,1,9,6,19,3.337,78,260.286,290,1,0.34,669,5,47,1
23033,953,3,131,2,6,19,3.337,78,260.286,290,1,0.34,669,5,47,1
23035,953,18,1,13,6,19,3.337,78,260.286,290,1,0.34,669,5,47,1
23036,953,13,3,14,6,19,3.337,78,260.286,290,1,0.34,669,5,47,1
23038,953,822,3,10,6,19,3.337,78,260.286,290,1,0.34,669,5,47,0
23039,953,154,210,15,6,19,3.337,78,260.286,290,1,0.34,669,5,47,0
23040,953,836,209,20,6,19,3.337,78,260.286,290,1,0.34,669,5,47,0
23041,953,837,209,19,6,19,3.337,78,260.286,290,1,0.34,669,5,47,0
23042,953,828,15,17,6,19,3.337,78,260.286,290,1,0.34,669,5,47,0
23044,953,830,9,0,6,19,3.337,78,260.286,290,1,0.34,669,5,47,0
23045,953,825,4,16,6,19,3.337,78,260.286,290,1,0.34,669,5,47,0
23046,953,826,5,8,6,19,3.337,78,260.286,290,1,0.34,669,5,47,0
