driverId,constructorId,year,circuitId,turns,lap_length,race_laps,race_distance,max_speed,drs_zone,full_throttle_percentage,longest_flatout_section,downforce_level,gear_changes_per_lap,prev_year_1_lap,prev_year_2_lap,prev_year_3_lap,prev_year_4_lap,fastestLapTime
817,9,2015,22,18,5.807,53,307.471,328,1,0.66,994,3,48,116500,101200,101400,102400,101500
154,208,2015,22,18,5.807,53,307.471,328,1,0.66,994,3,48,116500,101200,101400,102400,101500
815,10,2015,22,18,5.807,53,307.471,328,1,0.66,994,3,48,116500,101200,101400,102400,101500
826,9,2015,22,18,5.807,53,307.471,328,1,0.66,994,3,48,116500,101200,101400,102400,101500
807,10,2015,22,18,5.807,53,307.471,328,1,0.66,994,3,48,116500,101200,101400,102400,101500
832,5,2015,22,18,5.807,53,307.471,328,1,0.66,994,3,48,116500,101200,101400,102400,101500
813,208,2015,22,18,5.807,53,307.471,328,1,0.66,994,3,48,116500,101200,101400,102400,101500
4,1,2015,22,18,5.807,53,307.471,328,1,0.66,994,3,48,116500,101200,101400,102400,101500
830,5,2015,22,18,5.807,53,307.471,328,1,0.66,994,3,48,116500,101200,101400,102400,101500
18,1,2015,22,18,5.807,53,307.471,328,1,0.66,994,3,48,116500,101200,101400,102400,101500
828,15,2015,22,18,5.807,53,307.471,328,1,0.66,994,3,48,116500,101200,101400,102400,101500
831,15,2015,22,18,5.807,53,307.471,328,1,0.66,994,3,48,116500,101200,101400,102400,101500
829,209,2015,22,18,5.807,53,307.471,328,1,0.66,994,3,48,116500,101200,101400,102400,101500
834,209,2015,22,18,5.807,53,307.471,328,1,0.66,994,3,48,116500,101200,101400,102400,101500
3,131,2015,18,15,4.309,71,305.909,310,2,0.5,1394,3,42,75400,80900,82200,81800,79100
1,131,2015,18,15,4.309,71,305.909,310,2,0.5,1394,3,42,75400,80900,82200,81800,79100
20,6,2015,18,15,4.309,71,305.909,310,2,0.5,1394,3,42,75400,80900,82200,81800,79100
822,3,2015,18,15,4.309,71,305.909,310,2,0.5,1394,3,42,75400,80900,82200,81800,79100
8,6,2015,18,15,4.309,71,305.909,310,2,0.5,1394,3,42,75400,80900,82200,81800,79100
807,10,2015,18,15,4.309,71,305.909,310,2,0.5,1394,3,42,75400,80900,82200,81800,79100
826,9,2015,18,15,4.309,71,305.909,310,2,0.5,1394,3,42,75400,80900,82200,81800,79100
13,3,2015,18,15,4.309,71,305.909,310,2,0.5,1394,3,42,75400,80900,82200,81800,79100
817,9,2015,18,15,4.309,71,305.909,310,2,0.5,1394,3,42,75400,80900,82200,81800,79100
830,5,2015,18,15,4.309,71,305.909,310,2,0.5,1394,3,42,75400,80900,82200,81800,79100
831,15,2015,18,15,4.309,71,305.909,310,2,0.5,1394,3,42,75400,80900,82200,81800,79100
832,5,2015,18,15,4.309,71,305.909,310,2,0.5,1394,3,42,75400,80900,82200,81800,79100
815,10,2015,18,15,4.309,71,305.909,310,2,0.5,1394,3,42,75400,80900,82200,81800,79100
828,15,2015,18,15,4.309,71,305.909,310,2,0.5,1394,3,42,75400,80900,82200,81800,79100
154,208,2015,18,15,4.309,71,305.909,310,2,0.5,1394,3,42,75400,80900,82200,81800,79100
813,208,2015,18,15,4.309,71,305.909,310,2,0.5,1394,3,42,75400,80900,82200,81800,79100
18,1,2015,18,15,4.309,71,305.909,310,2,0.5,1394,3,42,75400,80900,82200,81800,79100
834,206,2015,18,15,4.309,71,305.909,310,2,0.5,1394,3,42,75400,80900,82200,81800,79100
829,206,2015,18,15,4.309,71,305.909,310,2,0.5,1394,3,42,75400,80900,82200,81800,79100
3,131,2015,24,21,5.554,55,305.355,339,2,0.59,1233,3,56,108900,107700,112200,111200,111200
1,131,2015,24,21,5.554,55,305.355,339,2,0.59,1233,3,56,108900,107700,112200,111200,111200
8,6,2015,24,21,5.554,55,305.355,339,2,0.59,1233,3,56,108900,107700,112200,111200,111200
815,10,2015,24,21,5.554,55,305.355,339,2,0.59,1233,3,56,108900,107700,112200,111200,111200
817,9,2015,24,21,5.554,55,305.355,339,2,0.59,1233,3,56,108900,107700,112200,111200,111200
822,3,2015,24,21,5.554,55,305.355,339,2,0.59,1233,3,56,108900,107700,112200,111200,111200
807,10,2015,24,21,5.554,55,305.355,339,2,0.59,1233,3,56,108900,107700,112200,111200,111200
13,3,2015,24,21,5.554,55,305.355,339,2,0.59,1233,3,56,108900,107700,112200,111200,111200
826,9,2015,24,21,5.554,55,305.355,339,2,0.59,1233,3,56,108900,107700,112200,111200,111200
832,5,2015,24,21,5.554,55,305.355,339,2,0.59,1233,3,56,108900,107700,112200,111200,111200
830,5,2015,24,21,5.554,55,305.355,339,2,0.59,1233,3,56,108900,107700,112200,111200,111200
18,1,2015,24,21,5.554,55,305.355,339,2,0.59,1233,3,56,108900,107700,112200,111200,111200
813,208,2015,24,21,5.554,55,305.355,339,2,0.59,1233,3,56,108900,107700,112200,111200,111200
831,15,2015,24,21,5.554,55,305.355,339,2,0.59,1233,3,56,108900,107700,112200,111200,111200
154,208,2015,24,21,5.554,55,305.355,339,2,0.59,1233,3,56,108900,107700,112200,111200,111200
20,6,2015,24,21,5.554,55,305.355,339,2,0.59,1233,3,56,108900,107700,112200,111200,111200
4,1,2015,24,21,5.554,55,305.355,339,2,0.59,1233,3,56,108900,107700,112200,111200,111200
828,15,2015,24,21,5.554,55,305.355,339,2,0.59,1233,3,56,108900,107700,112200,111200,111200
829,209,2015,24,21,5.554,55,305.355,339,2,0.59,1233,3,56,108900,107700,112200,111200,111200
833,209,2015,24,21,5.554,55,305.355,339,2,0.59,1233,3,56,108900,107700,112200,111200,111200
1,131,2016,1,16,5.303,58,307.574,321.1,2,0.77,843,3,46,94300,109900,92900,95000,93900
3,131,2016,1,16,5.303,58,307.574,321.1,2,0.77,843,3,46,94300,109900,92900,95000,93900
20,6,2016,1,16,5.303,58,307.574,321.1,2,0.77,843,3,46,94300,109900,92900,95000,93900
8,6,2016,1,16,5.303,58,307.574,321.1,2,0.77,843,3,46,94300,109900,92900,95000,93900
830,5,2016,1,16,5.303,58,307.574,321.1,2,0.77,843,3,46,94300,109900,92900,95000,93900
13,3,2016,1,16,5.303,58,307.574,321.1,2,0.77,843,3,46,94300,109900,92900,95000,93900
832,5,2016,1,16,5.303,58,307.574,321.1,2,0.77,843,3,46,94300,109900,92900,95000,93900
817,9,2016,1,16,5.303,58,307.574,321.1,2,0.77,843,3,46,94300,109900,92900,95000,93900
815,10,2016,1,16,5.303,58,307.574,321.1,2,0.77,843,3,46,94300,109900,92900,95000,93900
807,10,2016,1,16,5.303,58,307.574,321.1,2,0.77,843,3,46,94300,109900,92900,95000,93900
822,3,2016,1,16,5.303,58,307.574,321.1,2,0.77,843,3,46,94300,109900,92900,95000,93900
4,1,2016,1,16,5.303,58,307.574,321.1,2,0.77,843,3,46,94300,109900,92900,95000,93900
18,1,2016,1,16,5.303,58,307.574,321.1,2,0.77,843,3,46,94300,109900,92900,95000,93900
835,4,2016,1,16,5.303,58,307.574,321.1,2,0.77,843,3,46,94300,109900,92900,95000,93900
825,4,2016,1,16,5.303,58,307.574,321.1,2,0.77,843,3,46,94300,109900,92900,95000,93900
828,15,2016,1,16,5.303,58,307.574,321.1,2,0.77,843,3,46,94300,109900,92900,95000,93900
831,15,2016,1,16,5.303,58,307.574,321.1,2,0.77,843,3,46,94300,109900,92900,95000,93900
826,9,2016,1,16,5.303,58,307.574,321.1,2,0.77,843,3,46,94300,109900,92900,95000,93900
154,210,2016,1,16,5.303,58,307.574,321.1,2,0.77,843,3,46,94300,109900,92900,95000,93900
821,210,2016,1,16,5.303,58,307.574,321.1,2,0.77,843,3,46,94300,109900,92900,95000,93900
837,209,2016,1,16,5.303,58,307.574,321.1,2,0.77,843,3,46,94300,109900,92900,95000,93900
836,209,2016,1,16,5.303,58,307.574,321.1,2,0.77,843,3,46,94300,109900,92900,95000,93900
1,131,2016,3,15,5.412,57,308.238,329.6,2,0.72,1205,2,56,102000,102200,103100,101500,99400
3,131,2016,3,15,5.412,57,308.238,329.6,2,0.72,1205,2,56,102000,102200,103100,101500,99400
20,6,2016,3,15,5.412,57,308.238,329.6,2,0.72,1205,2,56,102000,102200,103100,101500,99400
8,6,2016,3,15,5.412,57,308.238,329.6,2,0.72,1205,2,56,102000,102200,103100,101500,99400
817,9,2016,3,15,5.412,57,308.238,329.6,2,0.72,1205,2,56,102000,102200,103100,101500,99400
822,3,2016,3,15,5.412,57,308.238,329.6,2,0.72,1205,2,56,102000,102200,103100,101500,99400
13,3,2016,3,15,5.412,57,308.238,329.6,2,0.72,1205,2,56,102000,102200,103100,101500,99400
807,10,2016,3,15,5.412,57,308.238,329.6,2,0.72,1205,2,56,102000,102200,103100,101500,99400
154,210,2016,3,15,5.412,57,308.238,329.6,2,0.72,1205,2,56,102000,102200,103100,101500,99400
830,5,2016,3,15,5.412,57,308.238,329.6,2,0.72,1205,2,56,102000,102200,103100,101500,99400
832,5,2016,3,15,5.412,57,308.238,329.6,2,0.72,1205,2,56,102000,102200,103100,101500,99400
838,1,2016,3,15,5.412,57,308.238,329.6,2,0.72,1205,2,56,102000,102200,103100,101500,99400
821,210,2016,3,15,5.412,57,308.238,329.6,2,0.72,1205,2,56,102000,102200,103100,101500,99400
18,1,2016,3,15,5.412,57,308.238,329.6,2,0.72,1205,2,56,102000,102200,103100,101500,99400
826,9,2016,3,15,5.412,57,308.238,329.6,2,0.72,1205,2,56,102000,102200,103100,101500,99400
836,209,2016,3,15,5.412,57,308.238,329.6,2,0.72,1205,2,56,102000,102200,103100,101500,99400
828,15,2016,3,15,5.412,57,308.238,329.6,2,0.72,1205,2,56,102000,102200,103100,101500,99400
815,10,2016,3,15,5.412,57,308.238,329.6,2,0.72,1205,2,56,102000,102200,103100,101500,99400
825,4,2016,3,15,5.412,57,308.238,329.6,2,0.72,1205,2,56,102000,102200,103100,101500,99400
835,4,2016,3,15,5.412,57,308.238,329.6,2,0.72,1205,2,56,102000,102200,103100,101500,99400
837,209,2016,3,15,5.412,57,308.238,329.6,2,0.72,1205,2,56,102000,102200,103100,101500,99400
831,15,2016,3,15,5.412,57,308.238,329.6,2,0.72,1205,2,56,102000,102200,103100,101500,99400
3,131,2016,17,16,5.451,56,305.066,348,2,0.54,1397,3,51,106300,118400,104800,104100,103300
817,9,2016,17,16,5.451,56,305.066,348,2,0.54,1397,3,51,106300,118400,104800,104100,103300
8,6,2016,17,16,5.451,56,305.066,348,2,0.54,1397,3,51,106300,118400,104800,104100,103300
20,6,2016,17,16,5.451,56,305.066,348,2,0.54,1397,3,51,106300,118400,104800,104100,103300
822,3,2016,17,16,5.451,56,305.066,348,2,0.54,1397,3,51,106300,118400,104800,104100,103300
826,9,2016,17,16,5.451,56,305.066,348,2,0.54,1397,3,51,106300,118400,104800,104100,103300
815,10,2016,17,16,5.451,56,305.066,348,2,0.54,1397,3,51,106300,118400,104800,104100,103300
832,5,2016,17,16,5.451,56,305.066,348,2,0.54,1397,3,51,106300,118400,104800,104100,103300
830,5,2016,17,16,5.451,56,305.066,348,2,0.54,1397,3,51,106300,118400,104800,104100,103300
807,10,2016,17,16,5.451,56,305.066,348,2,0.54,1397,3,51,106300,118400,104800,104100,103300
13,3,2016,17,16,5.451,56,305.066,348,2,0.54,1397,3,51,106300,118400,104800,104100,103300
4,1,2016,17,16,5.451,56,305.066,348,2,0.54,1397,3,51,106300,118400,104800,104100,103300
18,1,2016,17,16,5.451,56,305.066,348,2,0.54,1397,3,51,106300,118400,104800,104100,103300
154,210,2016,17,16,5.451,56,305.066,348,2,0.54,1397,3,51,106300,118400,104800,104100,103300
828,15,2016,17,16,5.451,56,305.066,348,2,0.54,1397,3,51,106300,118400,104800,104100,103300
831,15,2016,17,16,5.451,56,305.066,348,2,0.54,1397,3,51,106300,118400,104800,104100,103300
825,4,2016,17,16,5.451,56,305.066,348,2,0.54,1397,3,51,106300,118400,104800,104100,103300
821,210,2016,17,16,5.451,56,305.066,348,2,0.54,1397,3,51,106300,118400,104800,104100,103300
835,4,2016,17,16,5.451,56,305.066,348,2,0.54,1397,3,51,106300,118400,104800,104100,103300
837,209,2016,17,16,5.451,56,305.066,348,2,0.54,1397,3,51,106300,118400,104800,104100,103300
1,131,2016,4,16,4.655,66,307.104,332,2,0.72,1310,3,45,94200,93400,91100,92900,91800
3,131,2016,4,16,4.655,66,307.104,332,2,0.72,1310,3,45,94200,93400,91100,92900,91800
817,9,2016,4,16,4.655,66,307.104,332,2,0.72,1310,3,45,94200,93400,91100,92900,91800
830,9,2016,4,16,4.655,66,307.104,332,2,0.72,1310,3,45,94200,93400,91100,92900,91800
8,6,2016,4,16,4.655,66,307.104,332,2,0.72,1310,3,45,94200,93400,91100,92900,91800
20,6,2016,4,16,4.655,66,307.104,332,2,0.72,1310,3,45,94200,93400,91100,92900,91800
822,3,2016,4,16,4.655,66,307.104,332,2,0.72,1310,3,45,94200,93400,91100,92900,91800
832,5,2016,4,16,4.655,66,307.104,332,2,0.72,1310,3,45,94200,93400,91100,92900,91800
815,10,2016,4,16,4.655,66,307.104,332,2,0.72,1310,3,45,94200,93400,91100,92900,91800
4,1,2016,4,16,4.655,66,307.104,332,2,0.72,1310,3,45,94200,93400,91100,92900,91800
807,10,2016,4,16,4.655,66,307.104,332,2,0.72,1310,3,45,94200,93400,91100,92900,91800
18,1,2016,4,16,4.655,66,307.104,332,2,0.72,1310,3,45,94200,93400,91100,92900,91800
826,5,2016,4,16,4.655,66,307.104,332,2,0.72,1310,3,45,94200,93400,91100,92900,91800
154,210,2016,4,16,4.655,66,307.104,332,2,0.72,1310,3,45,94200,93400,91100,92900,91800
825,4,2016,4,16,4.655,66,307.104,332,2,0.72,1310,3,45,94200,93400,91100,92900,91800
821,210,2016,4,16,4.655,66,307.104,332,2,0.72,1310,3,45,94200,93400,91100,92900,91800
835,4,2016,4,16,4.655,66,307.104,332,2,0.72,1310,3,45,94200,93400,91100,92900,91800
13,3,2016,4,16,4.655,66,307.104,332,2,0.72,1310,3,45,94200,93400,91100,92900,91800
828,15,2016,4,16,4.655,66,307.104,332,2,0.72,1310,3,45,94200,93400,91100,92900,91800
831,15,2016,4,16,4.655,66,307.104,332,2,0.72,1310,3,45,94200,93400,91100,92900,91800
836,209,2016,4,16,4.655,66,307.104,332,2,0.72,1310,3,45,94200,93400,91100,92900,91800
837,209,2016,4,16,4.655,66,307.104,332,2,0.72,1310,3,45,94200,93400,91100,92900,91800
817,9,2016,6,19,3.337,78,260.286,290,1,0.34,669,3,47,82700,119500,82800,85500,118500
3,131,2016,6,19,3.337,78,260.286,290,1,0.34,669,3,47,82700,119500,82800,85500,118500
1,131,2016,6,19,3.337,78,260.286,290,1,0.34,669,3,47,82700,119500,82800,85500,118500
20,6,2016,6,19,3.337,78,260.286,290,1,0.34,669,3,47,82700,119500,82800,85500,118500
807,10,2016,6,19,3.337,78,260.286,290,1,0.34,669,3,47,82700,119500,82800,85500,118500
8,6,2016,6,19,3.337,78,260.286,290,1,0.34,669,3,47,82700,119500,82800,85500,118500
832,5,2016,6,19,3.337,78,260.286,290,1,0.34,669,3,47,82700,119500,82800,85500,118500
815,10,2016,6,19,3.337,78,260.286,290,1,0.34,669,3,47,82700,119500,82800,85500,118500
826,5,2016,6,19,3.337,78,260.286,290,1,0.34,669,3,47,82700,119500,82800,85500,118500
4,1,2016,6,19,3.337,78,260.286,290,1,0.34,669,3,47,82700,119500,82800,85500,118500
822,3,2016,6,19,3.337,78,260.286,290,1,0.34,669,3,47,82700,119500,82800,85500,118500
821,210,2016,6,19,3.337,78,260.286,290,1,0.34,669,3,47,82700,119500,82800,85500,118500
18,1,2016,6,19,3.337,78,260.286,290,1,0.34,669,3,47,82700,119500,82800,85500,118500
13,3,2016,6,19,3.337,78,260.286,290,1,0.34,669,3,47,82700,119500,82800,85500,118500
154,210,2016,6,19,3.337,78,260.286,290,1,0.34,669,3,47,82700,119500,82800,85500,118500
825,4,2016,6,19,3.337,78,260.286,290,1,0.34,669,3,47,82700,119500,82800,85500,118500
828,15,2016,6,19,3.337,78,260.286,290,1,0.34,669,3,47,82700,119500,82800,85500,118500
835,4,2016,6,19,3.337,78,260.286,290,1,0.34,669,3,47,82700,119500,82800,85500,118500
837,209,2016,6,19,3.337,78,260.286,290,1,0.34,669,3,47,82700,119500,82800,85500,118500
836,209,2016,6,19,3.337,78,260.286,290,1,0.34,669,3,47,82700,119500,82800,85500,118500
830,9,2016,6,19,3.337,78,260.286,290,1,0.34,669,3,47,82700,119500,82800,85500,118500
1,131,2016,7,14,4.361,70,305.27,315.5,2,0.76,1190,2,52,80800,111000,81800,82000,79900
3,131,2016,7,14,4.361,70,305.27,315.5,2,0.76,1190,2,52,80800,111000,81800,82000,79900
20,6,2016,7,14,4.361,70,305.27,315.5,2,0.76,1190,2,52,80800,111000,81800,82000,79900
817,9,2016,7,14,4.361,70,305.27,315.5,2,0.76,1190,2,52,80800,111000,81800,82000,79900
830,9,2016,7,14,4.361,70,305.27,315.5,2,0.76,1190,2,52,80800,111000,81800,82000,79900
8,6,2016,7,14,4.361,70,305.27,315.5,2,0.76,1190,2,52,80800,111000,81800,82000,79900
822,3,2016,7,14,4.361,70,305.27,315.5,2,0.76,1190,2,52,80800,111000,81800,82000,79900
13,3,2016,7,14,4.361,70,305.27,315.5,2,0.76,1190,2,52,80800,111000,81800,82000,79900
807,10,2016,7,14,4.361,70,305.27,315.5,2,0.76,1190,2,52,80800,111000,81800,82000,79900
4,1,2016,7,14,4.361,70,305.27,315.5,2,0.76,1190,2,52,80800,111000,81800,82000,79900
815,10,2016,7,14,4.361,70,305.27,315.5,2,0.76,1190,2,52,80800,111000,81800,82000,79900
18,1,2016,7,14,4.361,70,305.27,315.5,2,0.76,1190,2,52,80800,111000,81800,82000,79900
826,5,2016,7,14,4.361,70,305.27,315.5,2,0.76,1190,2,52,80800,111000,81800,82000,79900
821,210,2016,7,14,4.361,70,305.27,315.5,2,0.76,1190,2,52,80800,111000,81800,82000,79900
154,210,2016,7,14,4.361,70,305.27,315.5,2,0.76,1190,2,52,80800,111000,81800,82000,79900
832,5,2016,7,14,4.361,70,305.27,315.5,2,0.76,1190,2,52,80800,111000,81800,82000,79900
835,4,2016,7,14,4.361,70,305.27,315.5,2,0.76,1190,2,52,80800,111000,81800,82000,79900
836,209,2016,7,14,4.361,70,305.27,315.5,2,0.76,1190,2,52,80800,111000,81800,82000,79900
828,15,2016,7,14,4.361,70,305.27,315.5,2,0.76,1190,2,52,80800,111000,81800,82000,79900
831,15,2016,7,14,4.361,70,305.27,315.5,2,0.76,1190,2,52,80800,111000,81800,82000,79900
837,209,2016,7,14,4.361,70,305.27,315.5,2,0.76,1190,2,52,80800,111000,81800,82000,79900
1,131,2016,9,18,5.891,52,306.332,329.5,2,0.7,1034,3,40,140800,104300,99200,99800,168800
3,131,2016,9,18,5.891,52,306.332,329.5,2,0.7,1034,3,40,140800,104300,99200,99800,168800
830,9,2016,9,18,5.891,52,306.332,329.5,2,0.7,1034,3,40,140800,104300,99200,99800,168800
817,9,2016,9,18,5.891,52,306.332,329.5,2,0.7,1034,3,40,140800,104300,99200,99800,168800
8,6,2016,9,18,5.891,52,306.332,329.5,2,0.7,1034,3,40,140800,104300,99200,99800,168800
20,6,2016,9,18,5.891,52,306.332,329.5,2,0.7,1034,3,40,140800,104300,99200,99800,168800
822,3,2016,9,18,5.891,52,306.332,329.5,2,0.7,1034,3,40,140800,104300,99200,99800,168800
832,5,2016,9,18,5.891,52,306.332,329.5,2,0.7,1034,3,40,140800,104300,99200,99800,168800
807,10,2016,9,18,5.891,52,306.332,329.5,2,0.7,1034,3,40,140800,104300,99200,99800,168800
4,1,2016,9,18,5.891,52,306.332,329.5,2,0.7,1034,3,40,140800,104300,99200,99800,168800
815,10,2016,9,18,5.891,52,306.332,329.5,2,0.7,1034,3,40,140800,104300,99200,99800,168800
13,3,2016,9,18,5.891,52,306.332,329.5,2,0.7,1034,3,40,140800,104300,99200,99800,168800
154,210,2016,9,18,5.891,52,306.332,329.5,2,0.7,1034,3,40,140800,104300,99200,99800,168800
821,210,2016,9,18,5.891,52,306.332,329.5,2,0.7,1034,3,40,140800,104300,99200,99800,168800
826,5,2016,9,18,5.891,52,306.332,329.5,2,0.7,1034,3,40,140800,104300,99200,99800,168800
825,4,2016,9,18,5.891,52,306.332,329.5,2,0.7,1034,3,40,140800,104300,99200,99800,168800
18,1,2016,9,18,5.891,52,306.332,329.5,2,0.7,1034,3,40,140800,104300,99200,99800,168800
835,4,2016,9,18,5.891,52,306.332,329.5,2,0.7,1034,3,40,140800,104300,99200,99800,168800
837,209,2016,9,18,5.891,52,306.332,329.5,2,0.7,1034,3,40,140800,104300,99200,99800,168800
836,209,2016,9,18,5.891,52,306.332,329.5,2,0.7,1034,3,40,140800,104300,99200,99800,168800
831,15,2016,9,18,5.891,52,306.332,329.5,2,0.7,1034,3,40,140800,104300,99200,99800,168800
3,131,2016,11,14,4.381,70,306.67,315,2,0.5,908,3,28,89900,108500,89100,89500,87800
1,131,2016,11,14,4.381,70,306.67,315,2,0.5,908,3,28,89900,108500,89100,89500,87800
817,9,2016,11,14,4.381,70,306.67,315,2,0.5,908,3,28,89900,108500,89100,89500,87800
830,9,2016,11,14,4.381,70,306.67,315,2,0.5,908,3,28,89900,108500,89100,89500,87800
20,6,2016,11,14,4.381,70,306.67,315,2,0.5,908,3,28,89900,108500,89100,89500,87800
832,5,2016,11,14,4.381,70,306.67,315,2,0.5,908,3,28,89900,108500,89100,89500,87800
4,1,2016,11,14,4.381,70,306.67,315,2,0.5,908,3,28,89900,108500,89100,89500,87800
18,1,2016,11,14,4.381,70,306.67,315,2,0.5,908,3,28,89900,108500,89100,89500,87800
807,10,2016,11,14,4.381,70,306.67,315,2,0.5,908,3,28,89900,108500,89100,89500,87800
822,3,2016,11,14,4.381,70,306.67,315,2,0.5,908,3,28,89900,108500,89100,89500,87800
154,210,2016,11,14,4.381,70,306.67,315,2,0.5,908,3,28,89900,108500,89100,89500,87800
826,5,2016,11,14,4.381,70,306.67,315,2,0.5,908,3,28,89900,108500,89100,89500,87800
815,10,2016,11,14,4.381,70,306.67,315,2,0.5,908,3,28,89900,108500,89100,89500,87800
8,6,2016,11,14,4.381,70,306.67,315,2,0.5,908,3,28,89900,108500,89100,89500,87800
821,210,2016,11,14,4.381,70,306.67,315,2,0.5,908,3,28,89900,108500,89100,89500,87800
831,15,2016,11,14,4.381,70,306.67,315,2,0.5,908,3,28,89900,108500,89100,89500,87800
835,4,2016,11,14,4.381,70,306.67,315,2,0.5,908,3,28,89900,108500,89100,89500,87800
13,3,2016,11,14,4.381,70,306.67,315,2,0.5,908,3,28,89900,108500,89100,89500,87800
825,4,2016,11,14,4.381,70,306.67,315,2,0.5,908,3,28,89900,108500,89100,89500,87800
828,15,2016,11,14,4.381,70,306.67,315,2,0.5,908,3,28,89900,108500,89100,89500,87800
836,209,2016,11,14,4.381,70,306.67,315,2,0.5,908,3,28,89900,108500,89100,89500,87800
837,209,2016,11,14,4.381,70,306.67,315,2,0.5,908,3,28,89900,108500,89100,89500,87800
3,131,2016,13,19,7.004,44,308.052,319.6,2,0.7,2015,2,42,118200,116300,117300,176200,135300
830,9,2016,13,19,7.004,44,308.052,319.6,2,0.7,2015,2,42,118200,116300,117300,176200,135300
8,6,2016,13,19,7.004,44,308.052,319.6,2,0.7,2015,2,42,118200,116300,117300,176200,135300
20,6,2016,13,19,7.004,44,308.052,319.6,2,0.7,2015,2,42,118200,116300,117300,176200,135300
817,9,2016,13,19,7.004,44,308.052,319.6,2,0.7,2015,2,42,118200,116300,117300,176200,135300
815,10,2016,13,19,7.004,44,308.052,319.6,2,0.7,2015,2,42,118200,116300,117300,176200,135300
807,10,2016,13,19,7.004,44,308.052,319.6,2,0.7,2015,2,42,118200,116300,117300,176200,135300
822,3,2016,13,19,7.004,44,308.052,319.6,2,0.7,2015,2,42,118200,116300,117300,176200,135300
18,1,2016,13,19,7.004,44,308.052,319.6,2,0.7,2015,2,42,118200,116300,117300,176200,135300
13,3,2016,13,19,7.004,44,308.052,319.6,2,0.7,2015,2,42,118200,116300,117300,176200,135300
154,210,2016,13,19,7.004,44,308.052,319.6,2,0.7,2015,2,42,118200,116300,117300,176200,135300
825,4,2016,13,19,7.004,44,308.052,319.6,2,0.7,2015,2,42,118200,116300,117300,176200,135300
821,210,2016,13,19,7.004,44,308.052,319.6,2,0.7,2015,2,42,118200,116300,117300,176200,135300
835,4,2016,13,19,7.004,44,308.052,319.6,2,0.7,2015,2,42,118200,116300,117300,176200,135300
832,5,2016,13,19,7.004,44,308.052,319.6,2,0.7,2015,2,42,118200,116300,117300,176200,135300
836,209,2016,13,19,7.004,44,308.052,319.6,2,0.7,2015,2,42,118200,116300,117300,176200,135300
831,15,2016,13,19,7.004,44,308.052,319.6,2,0.7,2015,2,42,118200,116300,117300,176200,135300
839,209,2016,13,19,7.004,44,308.052,319.6,2,0.7,2015,2,42,118200,116300,117300,176200,135300
826,5,2016,13,19,7.004,44,308.052,319.6,2,0.7,2015,2,42,118200,116300,117300,176200,135300
828,15,2016,13,19,7.004,44,308.052,319.6,2,0.7,2015,2,42,118200,116300,117300,176200,135300
1,131,2016,13,19,7.004,44,308.052,319.6,2,0.7,2015,2,42,118200,116300,117300,176200,135300
1,131,2016,14,11,5.793,53,306.72,350,2,0.84,1520,1,36,91300,92600,89700,92000,91400
3,131,2016,14,11,5.793,53,306.72,350,2,0.84,1520,1,36,91300,92600,89700,92000,91400
20,6,2016,14,11,5.793,53,306.72,350,2,0.84,1520,1,36,91300,92600,89700,92000,91400
8,6,2016,14,11,5.793,53,306.72,350,2,0.84,1520,1,36,91300,92600,89700,92000,91400
822,3,2016,14,11,5.793,53,306.72,350,2,0.84,1520,1,36,91300,92600,89700,92000,91400
817,9,2016,14,11,5.793,53,306.72,350,2,0.84,1520,1,36,91300,92600,89700,92000,91400
830,9,2016,14,11,5.793,53,306.72,350,2,0.84,1520,1,36,91300,92600,89700,92000,91400
815,10,2016,14,11,5.793,53,306.72,350,2,0.84,1520,1,36,91300,92600,89700,92000,91400
807,10,2016,14,11,5.793,53,306.72,350,2,0.84,1520,1,36,91300,92600,89700,92000,91400
821,210,2016,14,11,5.793,53,306.72,350,2,0.84,1520,1,36,91300,92600,89700,92000,91400
13,3,2016,14,11,5.793,53,306.72,350,2,0.84,1520,1,36,91300,92600,89700,92000,91400
154,210,2016,14,11,5.793,53,306.72,350,2,0.84,1520,1,36,91300,92600,89700,92000,91400
4,1,2016,14,11,5.793,53,306.72,350,2,0.84,1520,1,36,91300,92600,89700,92000,91400
836,209,2016,14,11,5.793,53,306.72,350,2,0.84,1520,1,36,91300,92600,89700,92000,91400
18,1,2016,14,11,5.793,53,306.72,350,2,0.84,1520,1,36,91300,92600,89700,92000,91400
832,5,2016,14,11,5.793,53,306.72,350,2,0.84,1520,1,36,91300,92600,89700,92000,91400
826,5,2016,14,11,5.793,53,306.72,350,2,0.84,1520,1,36,91300,92600,89700,92000,91400
831,15,2016,14,11,5.793,53,306.72,350,2,0.84,1520,1,36,91300,92600,89700,92000,91400
828,15,2016,14,11,5.793,53,306.72,350,2,0.84,1520,1,36,91300,92600,89700,92000,91400
835,4,2016,14,11,5.793,53,306.72,350,2,0.84,1520,1,36,91300,92600,89700,92000,91400
825,4,2016,14,11,5.793,53,306.72,350,2,0.84,1520,1,36,91300,92600,89700,92000,91400
3,131,2016,15,23,5.065,61,308.965,323,3,0.49,832,3,70,115900,116800,113100,118500,112000
817,9,2016,15,23,5.065,61,308.965,323,3,0.49,832,3,70,115900,116800,113100,118500,112000
1,131,2016,15,23,5.065,61,308.965,323,3,0.49,832,3,70,115900,116800,113100,118500,112000
